general_type,specific_type,place_id,店名,periods,weekday_text,Mon,Tues,Wed,Thur,Fri,Sat,Sun
西式/美式,早午餐,ChIJq4Cddi6qQjQRtSouaYEUL9c,找餐。店,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0800'}}]","['星期一: 08:00 – 14:00', '星期二: 08:00 – 14:00', '星期三: 08:00 – 14:00', '星期四: 08:00 – 14:00', '星期五: 08:00 – 14:00', '星期六: 08:00 – 14:00', '星期日: 08:00 – 14:00']","[0, 0, 0, 0, 0, 0, 0, 0, 29, 47, 48, 57, 93, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 44, 60, 43, 55, 88, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 48, 55, 36, 44, 57, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 34, 44, 36, 58, 88, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 30, 54, 38, 43, 74, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 47, 66, 76, 87, 94, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 45, 63, 62, 84, 100, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
日式料理,拉麵,ChIJgSjIDSyqQjQRkqrlyFH-9dI,小川拉麵,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1730'}}]","['星期一: 11:30 – 14:30, 17:30 – 21:00', '星期二: 11:30 – 14:30, 17:30 – 21:00', '星期三: 11:30 – 14:30, 17:30 – 21:00', '星期四: 11:30 – 14:30, 17:30 – 21:00', '星期五: 11:30 – 14:30, 17:30 – 21:00', '星期六: 11:30 – 14:30, 17:30 – 21:00', '星期日: 11:30 – 14:30, 17:30 – 21:00']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 42, 50, 34, 0, 0, 38, 71, 78, 52, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 38, 30, 16, 0, 0, 31, 64, 75, 50, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43, 59, 38, 0, 0, 51, 83, 85, 57, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 54, 57, 29, 0, 0, 35, 54, 57, 44, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 56, 59, 19, 0, 0, 30, 83, 100, 53, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 71, 71, 42, 0, 0, 35, 69, 82, 57, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 73, 65, 29, 0, 0, 20, 85, 94, 28, 0, 0, 0]"
日式料理,拉麵,ChIJLfGCFyyqQjQRPqAF3WRg2uQ,元日本拉麵,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 11:30 – 14:00, 17:00 – 21:30', '星期二: 11:30 – 14:00, 17:00 – 21:30', '星期三: 11:30 – 14:00, 17:00 – 21:30', '星期四: 11:30 – 14:00, 17:00 – 21:30', '星期五: 11:30 – 14:00, 17:00 – 21:30', '星期六: 11:30 – 14:00, 17:00 – 21:30', '星期日: 11:30 – 14:00, 17:00 – 21:30']",null,null,null,null,null,null,null
日式料理,拉麵,ChIJ_dJ3u7urQjQRwYrpBb9l-pg,本山日本豚骨拉麵,"[{'close': {'day': 0, 'time': '2115'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2115'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2115'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2115'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2115'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2115'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2115'}, 'open': {'day': 6, 'time': '1130'}}]","['星期一: 11:30 – 21:15', '星期二: 11:30 – 21:15', '星期三: 11:30 – 21:15', '星期四: 11:30 – 21:15', '星期五: 11:30 – 21:15', '星期六: 11:30 – 21:15', '星期日: 11:30 – 21:15']",null,null,null,null,null,null,null
日式料理,拉麵,ChIJz8MQhC6qQjQR-0gL18qwD-Q,濃氣屋 拉麵 成功店,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 11:00 – 15:00, 17:00 – 21:00', '星期二: 11:00 – 15:00, 17:00 – 21:00', '星期三: 11:00 – 15:00, 17:00 – 21:00', '星期四: 11:00 – 15:00, 17:00 – 21:00', '星期五: 11:00 – 15:00, 17:00 – 21:00', '星期六: 11:00 – 15:00, 17:00 – 21:00', '星期日: 11:00 – 15:00, 17:00 – 21:00']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 63, 51, 21, 0, 0, 21, 50, 59, 36, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 75, 36, 10, 0, 0, 19, 34, 31, 13, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 94, 71, 7, 0, 0, 30, 38, 34, 22, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 66, 68, 35, 0, 0, 36, 54, 46, 21, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 100, 61, 9, 0, 0, 18, 32, 35, 23, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 72, 65, 26, 0, 0, 29, 52, 54, 34, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 61, 65, 38, 0, 0, 41, 63, 49, 18, 0, 0, 0]"
日式料理,拉麵,ChIJF6NjKkKrQjQR-9jiZ8BLdwk,裸湯拉麵·雞白湯,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1130'}}]","['星期一: 11:30 – 21:00', '星期二: 11:30 – 21:00', '星期三: 11:30 – 21:00', '星期四: 11:30 – 21:00', '星期五: 11:30 – 21:00', '星期六: 11:30 – 21:00', '星期日: 11:30 – 21:00']",null,null,null,null,null,null,null
日式料理,拉麵,ChIJkQLSxLKrQjQRI71MyxhXe-k,壹之穴沾麵專門店,"[{'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 休息', '星期二: 12:00 – 14:00, 17:00 – 20:00', '星期三: 12:00 – 14:00, 17:00 – 20:00', '星期四: 12:00 – 14:00, 17:00 – 20:00', '星期五: 12:00 – 14:00, 17:00 – 20:00', '星期六: 12:00 – 14:00, 17:00 – 20:00', '星期日: 休息']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 47, 0, 0, 0, 44, 74, 59, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 54, 0, 0, 0, 45, 86, 82, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 41, 0, 0, 0, 39, 64, 59, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 60, 0, 0, 0, 62, 100, 89, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 67, 0, 0, 0, 75, 90, 71, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
日式料理,拉麵,ChIJJ_c-rCuqQjQRi1_VUxR09-E,美鄉拉麵屋,"[{'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1330'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1330'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '1330'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 11:30 – 13:30, 17:30 – 19:00', '星期二: 11:30 – 13:30, 17:30 – 19:00', '星期三: 11:30 – 13:30, 17:30 – 19:00', '星期四: 11:30 – 13:30, 17:30 – 19:00', '星期五: 11:30 – 13:30, 17:30 – 19:00', '星期六: 11:30 – 13:30, 17:00 – 19:00', '星期日: 休息']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 97, 29, 0, 0, 0, 26, 52, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 100, 50, 0, 0, 0, 47, 64, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 61, 33, 0, 0, 0, 29, 54, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 54, 39, 0, 0, 0, 33, 58, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 94, 54, 0, 0, 0, 32, 48, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 63, 89, 0, 0, 0, 50, 77, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
日式料理,拉麵,ChIJsbGoMy-qQjQRtQClI9-3Ag8,小李子蘭州牛肉拉麵館,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1700'}}]","['星期一: 11:30 – 14:30, 17:00 – 20:30', '星期二: 11:30 – 14:30, 17:00 – 20:30', '星期三: 11:30 – 14:30, 17:00 – 20:30', '星期四: 11:30 – 14:30, 17:00 – 20:30', '星期五: 11:30 – 14:30, 17:00 – 20:30', '星期六: 休息', '星期日: 11:30 – 14:30, 17:00 – 20:30']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 42, 37, 17, 0, 0, 17, 26, 33, 31, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 44, 37, 15, 0, 0, 22, 31, 24, 11, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 75, 42, 6, 0, 0, 15, 20, 15, 8, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 51, 51, 26, 0, 0, 28, 33, 22, 8, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 100, 33, 0, 0, 0, 4, 6, 6, 4, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 46, 44, 24, 0, 0, 13, 20, 20, 13, 0, 0, 0]"
素食/健康,素食,ChIJidZISSmqQjQR9VAOj3BbUpY,青山素食館,"[{'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}]","['星期一: 11:00 – 14:30, 17:00 – 21:00', '星期二: 11:00 – 14:30, 17:00 – 21:00', '星期三: 11:00 – 14:30, 17:00 – 21:00', '星期四: 11:00 – 14:30, 17:00 – 21:00', '星期五: 11:00 – 14:30, 17:00 – 21:00', '星期六: 11:00 – 14:30, 17:00 – 21:00', '星期日: 休息']",null,null,null,null,null,null,null
素食/健康,素食,ChIJuWw81C6qQjQRD7lOTyFReqs,卡帛素食烘培‧義式廚房‧港式餐點 總店,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0800'}}]","['星期一: 08:00 – 22:00', '星期二: 08:00 – 22:00', '星期三: 08:00 – 22:00', '星期四: 08:00 – 22:00', '星期五: 08:00 – 22:00', '星期六: 08:00 – 22:00', '星期日: 08:00 – 21:30']",null,null,null,null,null,null,null
素食/健康,素食,ChIJP1XyFIOpQjQR-1jWNwpy_uE,禾欣素食,"[{'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1100'}}]","['星期一: 11:00 – 19:30', '星期二: 11:00 – 19:30', '星期三: 11:00 – 19:30', '星期四: 11:00 – 19:30', '星期五: 11:00 – 19:30', '星期六: 11:00 – 19:30', '星期日: 休息']",null,null,null,null,null,null,null
素食/健康,素食,ChIJdaNQ1i6qQjQR4T-k53U6V2Y,全國食養健康素食自助餐 大安復興店,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1630'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1030'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1630'}}]","['星期一: 10:30 – 14:00, 16:30 – 20:00', '星期二: 10:30 – 14:00, 16:30 – 20:00', '星期三: 10:30 – 14:00, 16:30 – 20:00', '星期四: 10:30 – 14:00, 16:30 – 20:00', '星期五: 10:30 – 14:00, 16:30 – 20:00', '星期六: 10:30 – 14:00, 16:30 – 20:00', '星期日: 10:30 – 14:00, 16:30 – 20:00']",null,null,null,null,null,null,null
素食/健康,素食,ChIJ6689Hs2rQjQRifRHqb5479M,明德素食園,"[{'close': {'day': 0, 'time': '1330'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1630'}}, {'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1330'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1330'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1630'}}]","['星期一: 10:30 – 13:30, 16:30 – 19:30', '星期二: 10:30 – 13:30, 16:30 – 19:30', '星期三: 10:30 – 13:30, 16:30 – 19:30', '星期四: 10:30 – 13:30, 16:30 – 19:30', '星期五: 10:30 – 13:30, 16:30 – 19:30', '星期六: 休息', '星期日: 10:30 – 13:30, 16:30 – 19:30']",null,null,null,null,null,null,null
素食/健康,素食,ChIJ-7fAMS-qQjQRDzUNsedgCjI,貞有緣素食,"[{'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1700'}}]","['星期一: 11:30 – 14:30, 17:00 – 20:00', '星期二: 11:30 – 14:30, 17:00 – 20:00', '星期三: 11:30 – 14:30, 17:00 – 20:00', '星期四: 11:30 – 14:30, 17:00 – 20:00', '星期五: 11:30 – 14:30, 17:00 – 20:00', '星期六: 休息', '星期日: 休息']",null,null,null,null,null,null,null
